_object	#	Assign F1	Assign F2	Pos F1	Pos F2	LW F1 (Hz)	LW F2 (Hz)	Height	S/N	Volume	ClusterId	Merit	Annotation	Comment
<PK:58-581.1.63: @(0.932, 98.49)>	63			0.9321035385468672	98.4897072742641	18.777809320734068	60.45426588011849	25666.552734375		None	None	1.0		
<PK:58-581.1.64: @(0.293, 98.44)>	64			0.29347797559049305	98.43968742050873	8.377249543674468	45.115437026821404	13506.41015625		None	None	1.0		
<PK:58-581.1.65: @(4.182, 98.36)>	65			4.181598320129423	98.35555882759958	12.592740882283582	74.48166306686943	13837.8544921875		None	None	1.0		
<PK:58-581.1.66: @(2.725, 98.4)>	66			2.725020256890488	98.40312177663631	8.73210732466898	54.72617683787859	12706.3056640625		None	None	1.0		
<PK:58-581.1.67: @(2.527, 98.42)>	67			2.5272501363342066	98.42132745133502	17.868710132554526	71.96411808749015	18090.859375		None	None	1.0		
<PK:58-581.1.68: @(2.18, 98.39)>	68			2.17962509028974	98.38690569565061	13.705778819246149	61.334605119005566	17517.314453125		None	None	1.0		
<PK:58-581.1.69: @(2.156, 98.39)>	69			2.1556421665894767	98.3917823402448	13.472500424354482	63.94642880651753	26849.59375		None	None	1.0		
<PK:58-581.1.70: @(1.065, 98.4)>	70			1.064990410523869	98.39648027158619	15.799244209073269	65.82343156444766	12077.3798828125		None	None	1.0		
<PK:58-581.1.71: @(1.048, 98.38)>	71			1.0477934658123758	98.38454874691796	16.219788589156565	62.541433277551285	11603.7763671875		None	None	1.0		
<PK:58-581.1.72: @(0.807, 98.38)>	72			0.8066281540789024	98.38318666212636	15.592981631366081	88.19698289328072	14708.666015625		None	None	1.0		
<PK:58-581.1.73: @(4.71, 98.31)>	73			4.709961878877358	98.31204832232224	5.0655836299157215	51.6046985045107	79784.78125		None	None	1.0		
<PK:58-581.1.74: @(4.688, 98.35)>	74			4.68845996376168	98.34981223050454	5.380152754533359	77.12850070664355	54799.42578125		None	None	1.0		
<PK:58-581.1.75: @(2.212, 98.34)>	75			2.2116913616820018	98.33659026734877	18.248703175534775	68.76730782928705	12426.568359375		None	None	1.0		
<PK:58-581.1.76: @(0.732, 98.34)>	76			0.7319589704449747	98.3376188077361	16.20530682162212	80.3731921399355	18112.35546875		None	None	1.0		
<PK:58-581.1.77: @(1.515, 98.22)>	77			1.5151625371253612	98.22499028109358	11.457670599413206	105.28013644271948	22530.91015625		None	None	1.0		
<PK:58-581.1.78: @(4.7, 98.19)>	78			4.699780760059333	98.19312136104055	6.4469073922970255	65.08753836629694	-117516.078125		None	None	1.0		
<PK:58-581.1.79: @(3.805, 98.14)>	79			3.8047024380200902	98.14181080045942	12.760226710293518	73.81616868375426	14412.32421875		None	None	1.0		
<PK:58-581.1.80: @(1.698, 98.15)>	80			1.6980136343728311	98.14704205400791	13.64442943714748	74.39428329424602	17060.013671875		None	None	1.0		
<PK:58-581.1.81: @(1.683, 98.16)>	81			1.6829995184776703	98.15510816665429	9.868647724103454	75.14903897785076	17624.541015625		None	None	1.0		
<PK:58-581.1.82: @(1.471, 98.16)>	82			1.4705053383072038	98.16496463188724	17.207417374429003	130.43050594212417	13109.33984375		None	None	1.0		
<PK:58-581.1.83: @(6.475, 98.08)>	83			6.47467599973293	98.07728109427379	9.224372498022426	69.96503856456589	36440.96875		None	None	1.0		
<PK:58-581.1.84: @(6.435, 98.11)>	84			6.435098847575546	98.11286784032909	9.16494844624628	77.8782592140876	15716.4013671875		None	None	1.0		
<PK:58-581.1.85: @(1.443, 98.11)>	85			1.4434761068783715	98.11183312816274	17.160506477245125	124.70621030284026	16041.365234375		None	None	1.0		
<PK:58-581.1.86: @(1.385, 98.13)>	86			1.3853492104519134	98.13192347633145	11.29028924669209	103.75772413354592	13011.404296875		None	None	1.0		
<PK:58-581.1.87: @(0.468, 98.1)>	87			0.46841106200464644	98.10484171007711	9.868617874020934	57.638063757079394	11543.0966796875		None	None	1.0		
<PK:58-581.1.88: @(6.397, 98.06)>	88			6.396890741950296	98.06081156784175	10.053754055824784	58.217223660830136	12168.943359375		None	None	1.0		
<PK:58-581.1.89: @(7.261, 97.96)>	89			7.260567007145156	97.95519619468045	17.74197712970465	59.29520425159451	15648.29296875		None	None	1.0		
<PK:58-581.1.90: @(6.771, 97.95)>	90			6.77076062504925	97.95260391333113	12.880791193590694	61.624016475194004	14452.73828125		None	None	1.0		
<PK:58-581.1.91: @(6.707, 97.95)>	91			6.706730342633969	97.94888487980687	15.436922414944698	60.55984724310314	34545.546875		None	None	1.0		
<PK:58-581.1.92: @(4.035, 97.93)>	92			4.035119898234976	97.93328034161867	11.008301487144735	86.54093489881691	16719.75390625		None	None	1.0		
<PK:58-581.1.93: @(0.207, 97.98)>	93			0.20692843074123957	97.97799783219793	12.830807230411411	62.392347483510555	11980.3720703125		None	None	1.0		
<PK:58-581.1.94: @(6.445, 97.87)>	94			6.444795424270156	97.86543169419095	14.854380144522716	68.55785129166951	25511.10546875		None	None	1.0		
<PK:58-581.1.95: @(4.712, 97.9)>	95			4.712192015060767	97.89572184634181	6.891719143216798	41.41752666791734	-18720.650390625		None	None	1.0		
<PK:58-581.1.96: @(4.678, 97.92)>	96			4.677995000741182	97.91744892346765	6.611069413618389	61.32354524194279	13232.990234375		None	None	1.0		
<PK:58-581.1.97: @(3.252, 97.87)>	97			3.2522642079508888	97.8664325957419	11.34698425467387	85.19503553003427	11398.35546875		None	None	1.0		
<PK:58-581.1.98: @(1.617, 97.9)>	98			1.6173641305470525	97.89604197383518	29.175804975705223	74.76485661412379	54914.43359375		None	None	1.0		
<PK:58-581.1.99: @(0.312, 97.92)>	99			0.3122747694432011	97.92380545333087	27.858864110058654	70.48369959201774	141545.53125		None	None	1.0		
<PK:58-581.1.100: @(6.728, 97.86)>	100			6.727691329067492	97.85601409611256	20.157939826066645	71.04962136243054	28586.34765625		None	None	1.0		
<PK:58-581.1.101: @(6.562, 97.85)>	101			6.562038371161995	97.85404315190566	13.768589362884157	65.6925136416308	16722.75		None	None	1.0		
<PK:58-581.1.102: @(6.467, 97.82)>	102			6.4674157524428875	97.82013593475315	17.24098976223894	71.97805083505826	36964.484375		None	None	1.0		
<PK:58-581.1.103: @(6.419, 97.8)>	103			6.419469258056165	97.79623089048567	10.775603676358077	60.790317547139956	13949.578125		None	None	1.0		
<PK:58-581.1.104: @(4.032, 97.82)>	104			4.031752951685094	97.82243304406333	12.802437711984663	109.22944320232243	17059.0546875		None	None	1.0		
<PK:58-581.1.105: @(3.969, 97.82)>	105			3.9688480111836615	97.81808502575745	13.985891993611265	83.16477254885497	17622.201171875		None	None	1.0		
<PK:58-581.1.106: @(2.354, 97.86)>	106			2.3540483084142654	97.85568296675228	12.357368504103158	73.71600261423389	13689.16796875		None	None	1.0		
<PK:58-581.1.107: @(1.272, 97.79)>	107			1.2724872124629023	97.79007896851323	30.362044270030914	77.12061042849511	26561.150390625		None	None	1.0		
<PK:58-581.1.108: @(0.763, 97.8)>	108			0.7632649789986239	97.79914987361471	14.357729994047125	77.89711495571414	30031.96875		None	None	1.0		
<PK:58-581.1.109: @(0.39, 97.86)>	109			0.39034817209804373	97.855140789384	9.858652423971723	56.85158510902142	13437.3408203125		None	None	1.0		
<PK:58-581.1.110: @(6.634, 97.78)>	110			6.633661963845642	97.77627377224191	17.75308434541024	65.90644133686578	15175.48046875		None	None	1.0		
<PK:58-581.1.111: @(6.542, 97.78)>	111			6.5416116234799295	97.77853774178223	11.510218684680932	65.33830084721295	20405.255859375		None	None	1.0		
<PK:58-581.1.112: @(4.003, 97.73)>	112			4.002689503471865	97.72888497470828	13.829696959314417	88.97061454999442	19108.51953125		None	None	1.0		
<PK:58-581.1.113: @(3.857, 97.77)>	113			3.8570831618291272	97.77125021247369	20.845345436380427	84.9975897491538	50201.9453125		None	None	1.0		
<PK:58-581.1.114: @(3.515, 97.77)>	114			3.514893206624622	97.76756458705749	20.863752489766217	89.24150061210271	15346.1533203125		None	None	1.0		
<PK:58-581.1.115: @(3.341, 97.77)>	115			3.341424259328953	97.7714000793681	10.060014364381233	62.81784253436348	12849.1630859375		None	None	1.0		
<PK:58-581.1.116: @(2.324, 97.77)>	116			2.3237692042227653	97.77474384189532	12.496598990251982	70.14052644318025	15701.2109375		None	None	1.0		
<PK:58-581.1.117: @(1.296, 97.75)>	117			1.2956085686596968	97.749043212446	18.177810722054552	71.87846473470093	21552.5390625		None	None	1.0		
<PK:58-581.1.118: @(3.566, 97.65)>	118			3.565600014202573	97.65038209252722	10.179266936551668	89.7158816683386	13554.91796875		None	None	1.0		
<PK:58-581.1.119: @(3.555, 97.71)>	119			3.5545310460104815	97.70507948391946	12.145922459566421	96.39243946655502	14820.9375		None	None	1.0		
<PK:58-581.1.120: @(2.285, 97.67)>	120			2.2849293779987434	97.67057400671123	20.68938771023961	64.36922632637953	14119.2587890625		None	None	1.0		
<PK:58-581.1.121: @(4.706, 97.51)>	121			4.706172510989115	97.50801739798368	5.0557446695911885	54.55518034836411	46836.125		None	None	1.0		
<PK:58-581.1.122: @(4.695, 97.54)>	122			4.694705491920489	97.53613146136041	6.446961122445561	64.08924284100436	-69913.7890625		None	None	1.0		
<PK:58-581.1.123: @(3.799, 97.53)>	123			3.7987694251953172	97.52504157951111	17.084952933379444	66.01285893445761	40041.67578125		None	None	1.0		
<PK:58-581.1.124: @(2.534, 97.54)>	124			2.5335324591118535	97.54255816166749	12.705986125346922	70.93732989110597	11265.1064453125		None	None	1.0		
<PK:58-581.1.125: @(4.228, 97.47)>	125			4.227541897050372	97.47363039209844	10.472209676383763	73.06308546936388	14454.244140625		None	None	1.0		
<PK:58-581.1.126: @(4.206, 97.46)>	126			4.206483428769536	97.45636765789573	17.47802628251984	68.0501692153507	13736.6904296875		None	None	1.0		
<PK:58-581.1.127: @(4.111, 97.37)>	127			4.111352614243474	97.36947625470007	16.85611175325434	70.1072928613721	50283.5703125		None	None	1.0		
<PK:58-581.1.128: @(2.786, 97.39)>	128			2.786488773700615	97.39070422274152	11.31624314719093	67.0486164213866	13062.9326171875		None	None	1.0		
<PK:58-581.1.129: @(2.273, 97.42)>	129			2.2726404531586457	97.42343048339917	9.365055190685835	70.60566171194476	14250.75		None	None	1.0		
<PK:58-581.1.130: @(3.943, 97.32)>	130			3.9429957297054887	97.32075462124055	20.89071457680216	82.6227306715393	68282.2421875		None	None	1.0		
<PK:58-581.1.131: @(3.72, 97.33)>	131			3.7198487906027875	97.33112133159392	18.103969080421376	83.28781368117835	14340.951171875		None	None	1.0		
<PK:58-581.1.132: @(3.053, 97.24)>	132			3.053250715989156	97.23506564159713	20.188488400517333	62.009972465547506	12179.7529296875		None	None	1.0		
<PK:58-581.1.133: @(3.007, 97.26)>	133			3.007060567336765	97.25790927404563	11.812102270479748	58.29505417374568	11708.759765625		None	None	1.0		
<PK:58-581.1.134: @(4.068, 97.2)>	134			4.067777750641822	97.20018006330393	18.85845976618999	91.51864837339859	28788.43359375		None	None	1.0		
<PK:58-581.1.135: @(3.102, 97.19)>	135			3.1019233067827123	97.19074180318282	11.483833450489684	69.56005823689893	11842.5400390625		None	None	1.0		
<PK:58-581.1.136: @(2.005, 97.17)>	136			2.005088621195542	97.16882018084935	18.223985814704317	62.713771788733744	45139.14453125		None	None	1.0		
<PK:58-581.1.137: @(1.315, 97.18)>	137			1.3148554992779449	97.17832096377514	18.546426406082404	63.9858667096048	89068.359375		None	None	1.0		
<PK:58-581.1.138: @(1.085, 97.11)>	138			1.0850047717636198	97.10667787978406	11.341279157652286	59.261849280891774	14724.2548828125		None	None	1.0		
<PK:58-581.1.139: @(3.59, 97.04)>	139			3.5897449297961685	97.04197133871315	20.379281172958674	68.41136861503503	51470.49609375		None	None	1.0		
<PK:58-581.1.140: @(3.554, 97.07)>	140			3.554195593771194	97.06641695031962	26.881870909187995	69.58289283673706	63003.4921875		None	None	1.0		
<PK:58-581.1.141: @(3.46, 97.09)>	141			3.459747152176332	97.08554141507474	22.940283927779895	101.80230414970971	13774.6875		None	None	1.0		
<PK:58-581.1.142: @(2.085, 97.02)>	142			2.0853534540061833	97.01812358465509	18.035391500840557	63.18347262870039	14833.3203125		None	None	1.0		
<PK:58-581.1.143: @(1.949, 97.07)>	143			1.948706840976886	97.06884084943752	18.608168316766207	62.84286213430427	44014.64453125		None	None	1.0		
<PK:58-581.1.144: @(1.154, 97.03)>	144			1.1536520620649302	97.03135748886154	9.798623908024553	69.21923194002353	14975.9765625		None	None	1.0		
<PK:58-581.1.145: @(3.391, 96.97)>	145			3.3911887423828677	96.97270116957867	13.858796312258772	66.68167128069162	15775.296875		None	None	1.0		
<PK:58-581.1.146: @(1.891, 96.99)>	146			1.8911528893294953	96.994016615879	12.639732374690261	66.73375386029882	48687.02734375		None	None	1.0		
<PK:58-581.1.147: @(1.508, 96.97)>	147			1.5075627758523922	96.97470028929841	22.824153674241025	81.37208112204607	87847.96875		None	None	1.0		
<PK:58-581.1.148: @(1.241, 96.95)>	148			1.2406049141648374	96.95229780487935	24.190408368714305	77.26753145391562	38745.35546875		None	None	1.0		
<PK:58-581.1.149: @(1.178, 96.98)>	149			1.1780655305908319	96.9792255449969	12.771674216939832	67.88725183115403	15930.4169921875		None	None	1.0		
<PK:58-581.1.150: @(4.697, 96.94)>	150			4.696789883185119	96.93750539230615	3.3778114578662723	29.815290767934123	18297.673828125		None	None	1.0		
<PK:58-581.1.151: @(3.42, 96.91)>	151			3.4203659194179625	96.90720812919253	14.385317440311855	76.60383767273689	16060.2392578125		None	None	1.0		
<PK:58-581.1.152: @(1.102, 96.9)>	152			1.1022093621101963	96.90284951152707	13.17270709058411	65.65885519869157	12999.2099609375		None	None	1.0		
<PK:58-581.1.153: @(1.07, 96.94)>	153			1.0702037779464089	96.93850924557749	23.566723729555385	65.32469854719123	18964.189453125		None	None	1.0		
<PK:58-581.1.154: @(1.013, 96.92)>	154			1.0127735900169323	96.92349760068068	23.530423044203147	64.68831726729559	34273.63671875		None	None	1.0		
<PK:58-581.1.155: @(3.876, 96.81)>	155			3.87591579459629	96.80745554357442	19.228556014310826	79.30722904973567	48215.58203125		None	None	1.0		
<PK:58-581.1.156: @(3.801, 96.83)>	156			3.8006942138275814	96.83043549183736	15.69460325229624	76.27218972505811	23716.03515625		None	None	1.0		
<PK:58-581.1.157: @(2.21, 96.83)>	157			2.210414540623063	96.83010060574203	10.988944454882754	61.884962135600745	15123.3251953125		None	None	1.0		
<PK:58-581.1.158: @(2.109, 96.85)>	158			2.109460619276554	96.84836343648104	10.661198011336783	73.21296029121946	13651.9326171875		None	None	1.0		
<PK:58-581.1.159: @(1.867, 96.82)>	159			1.866605622189633	96.81589397549745	12.792366294142507	75.28966801223496	53993.23046875		None	None	1.0		
<PK:58-581.1.160: @(1.808, 96.81)>	160			1.8078479608687896	96.81252203745741	23.31658600805658	74.41915452998231	47901.671875		None	None	1.0		
<PK:58-581.1.161: @(1.395, 96.87)>	161			1.3954118219261442	96.86729952780755	19.551427939381323	75.88190419746418	76965.3671875		None	None	1.0		
<PK:58-581.1.162: @(0.971, 96.83)>	162			0.9708449272191899	96.82827027076104	18.76800207612221	77.7806288236987	24855.072265625		None	None	1.0		
<PK:58-581.1.163: @(3.703, 96.76)>	163			3.7034379127483152	96.76463225247188	13.331978175884617	89.53155937572897	18494.4765625		None	None	1.0		
<PK:58-581.1.164: @(3.441, 96.75)>	164			3.4411534455055293	96.7525028283683	13.333018451260429	97.91353672937052	12515.685546875		None	None	1.0		
<PK:58-581.1.165: @(2.192, 96.8)>	165			2.191993816446022	96.79622263745523	9.983116074298039	82.33439158391975	12405.8505859375		None	None	1.0		
<PK:58-581.1.166: @(2.142, 96.75)>	166			2.141523067851274	96.74938795834056	11.040132868891709	61.638185256723816	11376.642578125		None	None	1.0		
<PK:58-581.1.167: @(1.84, 96.79)>	167			1.8399949892816192	96.7896196389393	21.093842895844773	74.16300373091192	51721.79296875		None	None	1.0		
<PK:58-581.1.168: @(1.761, 96.74)>	168			1.7606251736279361	96.74481923185085	22.391512548216607	69.1879540681838	75735.6484375		None	None	1.0		
<PK:58-581.1.169: @(1.557, 96.73)>	169			1.55714854218623	96.73449169887722	22.619743294154187	96.85967880949245	50267.47265625		None	None	1.0		
<PK:58-581.1.170: @(1.383, 96.8)>	170			1.382612073092032	96.80168680857643	14.65286671494442	110.74181395238229	72890.2734375		None	None	1.0		
<PK:58-581.1.171: @(3.923, 96.69)>	171			3.9232322408669145	96.68655844310047	17.924758139997692	87.9761697501914	29454.01953125		None	None	1.0		
<PK:58-581.1.172: @(1.909, 96.71)>	172			1.908703922515791	96.70914715424243	17.111791142572933	70.91641053827139	30113.95703125		None	None	1.0		
<PK:58-581.1.173: @(1.706, 96.73)>	173			1.7063129712559366	96.72540040007122	20.65755259723232	69.59728416457362	55094.58984375		None	None	1.0		
<PK:58-581.1.174: @(3.983, 96.61)>	174			3.9828390455342166	96.61150961045396	15.75705260993576	83.50656321305961	19437.3125		None	None	1.0		
<PK:58-581.1.175: @(3.947, 96.62)>	175			3.946583921820599	96.6224551263423	24.219186833271575	84.28628454598532	28893.537109375		None	None	1.0		
<PK:58-581.1.176: @(1.653, 96.64)>	176			1.6527605538703583	96.64192199066287	19.894918808952326	76.1784505231236	27355.169921875		None	None	1.0		
<PK:58-581.1.177: @(4.698, 96.58)>	177			4.698337646437329	96.584735628135	5.627665907526619	53.38154868057541	-89714.234375		None	None	1.0		
<PK:58-581.1.178: @(1.956, 96.58)>	178			1.955965415784254	96.57745427060546	21.512194787366997	53.38114405092678	16001.0498046875		None	None	1.0		
<PK:58-581.1.179: @(0.928, 96.53)>	179			0.9283046136147686	96.52559227498753	19.165266376848376	72.08028725961417	33346.88671875		None	None	1.0		
<PK:58-581.1.180: @(0.778, 96.55)>	180			0.7775279112468354	96.54952750730448	32.39387073195893	80.75991018279393	178976.03125		None	None	1.0		
<PK:58-581.1.181: @(0.433, 96.57)>	181			0.433382584869733	96.57363930616847	16.110477586969324	79.18027649747546	13676.0546875		None	None	1.0		
<PK:58-581.1.182: @(4.713, 96.48)>	182			4.712818001433227	96.48411872511859	5.684196366928509	65.13376055982637	12625.8837890625		None	None	1.0		
<PK:58-581.1.183: @(4.07, 96.49)>	183			4.070436520242097	96.4922053656386	21.073029925807894	73.17376516592138	45115.63671875		None	None	1.0		
<PK:58-581.1.184: @(3.753, 96.51)>	184			3.753459958134103	96.51392063588287	15.22964194942359	180.548689531123	14975.701171875		None	None	1.0		
<PK:58-581.1.185: @(3.566, 96.49)>	185			3.5657209108073307	96.48546846635219	10.416634046496473	102.27084505135026	21933.009765625		None	None	1.0		
<PK:58-581.1.186: @(3.47, 96.46)>	186			3.4701757984301835	96.46258163145069	22.232816077004607	73.17036627687281	22918.255859375		None	None	1.0		
<PK:58-581.1.187: @(0.771, 96.47)>	187			0.7705044397182839	96.46549014938924	35.87190682689343	95.83913539735227	178902.453125		None	None	1.0		
<PK:58-581.1.188: @(4.702, 96.42)>	188			4.7017910842340935	96.42481597906998	5.840028722722743	52.80513351460794	-98186.09375		None	None	1.0		
<PK:58-581.1.189: @(4.179, 96.4)>	189			4.178676731823153	96.39968771503841	16.210752969177843	72.38842622470708	17937.185546875		None	None	1.0		
<PK:58-581.1.190: @(4.145, 96.4)>	190			4.145002009950206	96.40386064265742	13.757073201048048	69.706959030837	17810.97265625		None	None	1.0		
<PK:58-581.1.191: @(4.005, 96.43)>	191			4.0052828073217395	96.4263449702328	13.409961516467403	91.42482150170687	18446.630859375		None	None	1.0		
<PK:58-581.1.192: @(3.51, 96.43)>	192			3.510255173242113	96.43495299190926	39.81169086331734	93.11346915819595	27901.658203125		None	None	1.0		
<PK:58-581.1.193: @(3.428, 96.44)>	193			3.4276278391906807	96.44445323815859	23.204988489548327	103.98879463822821	12107.6884765625		None	None	1.0		
<PK:58-581.1.194: @(2.09, 96.42)>	194			2.09012815311581	96.42151702902508	15.824051120151287	61.39030913396808	16253.98046875		None	None	1.0		
<PK:58-581.1.195: @(0.893, 96.43)>	195			0.8932340854868972	96.43309877482692	13.602699021784902	64.24980662941147	30160.412109375		None	None	1.0		
<PK:58-581.1.196: @(0.868, 96.44)>	196			0.8682118332674733	96.44385511227198	11.54987675806458	117.17148022665467	20984.103515625		None	None	1.0		
<PK:58-581.1.197: @(0.685, 96.44)>	197			0.6848102502939923	96.44195903442773	15.11646685405417	77.9023009590442	21355.755859375		None	None	1.0		
<PK:58-581.1.198: @(0.647, 96.4)>	198			0.6471669659605332	96.39573858149272	21.555762475308665	54.30384127019878	24395.25390625		None	None	1.0		
<PK:58-581.1.199: @(0.602, 96.4)>	199			0.602002288113713	96.40456073706666	10.728393532096941	42.4631132833945	27466.0078125		None	None	1.0		
<PK:58-581.1.200: @(0.573, 96.42)>	200			0.5725637259292	96.42186882042812	13.048699400268283	52.861043216308516	17601.802734375		None	None	1.0		
<PK:58-581.1.201: @(0.458, 96.38)>	201			0.45814201838316215	96.38358232356741	14.090025498985458	101.86142728520322	11562.4541015625		None	None	1.0		
<PK:58-581.1.202: @(0.423, 96.41)>	202			0.4230667117333624	96.40866416508736	11.813652236014587	64.1614894647687	18623.1640625		None	None	1.0		
<PK:58-581.1.203: @(4.193, 96.36)>	203			4.192844571485013	96.3565566400005	16.133217379832853	66.90324647628587	20551.458984375		None	None	1.0		
<PK:58-581.1.204: @(3.488, 96.36)>	204			3.4875954222634835	96.36122814002748	15.5447379279977	81.26880614805866	24478.15625		None	None	1.0		
<PK:58-581.1.205: @(0.959, 96.32)>	205			0.959348759166808	96.31694669905151	11.562033950422801	115.76933059288383	22195.63671875		None	None	1.0		
<PK:58-581.1.206: @(0.407, 96.36)>	206			0.40730714641756194	96.3616183037956	13.874133284657407	63.07580742302525	21026.47265625		None	None	1.0		
<PK:58-581.1.207: @(3.764, 96.3)>	207			3.764011890253675	96.30421056223837	13.93227975290171	116.3134225937526	15579.591796875		None	None	1.0		
<PK:58-581.1.208: @(3.286, 96.28)>	208			3.286315477351696	96.2789373955694	23.447718913069867	74.93024898300463	18080.0078125		None	None	1.0		
<PK:58-581.1.209: @(3.231, 96.31)>	209			3.230691092858496	96.30625020102893	14.01526298230655	67.4387333532936	25573.271484375		None	None	1.0		
<PK:58-581.1.210: @(0.548, 96.27)>	210			0.5483308855321454	96.27028482974886	9.121769555629431	63.24969027070002	16004.736328125		None	None	1.0		
<PK:58-581.1.211: @(4.697, 96.18)>	211			4.696882586510506	96.17804142080688	5.642327894934277	55.36935252395762	84255.1640625		None	None	1.0		
<PK:58-581.1.212: @(1.331, 96.2)>	212			1.3305644122613174	96.19822501650614	35.442698460358784	76.40542752452717	125568.5390625		None	None	1.0		
<PK:58-581.1.213: @(4.709, 96.17)>	213			4.709303398555795	96.16613283905623	4.914787356168597	58.38571819035054	-33569.0625		None	None	1.0		
<PK:58-581.1.214: @(3.618, 96.13)>	214			3.6177289099060506	96.12811011866324	25.44655357129295	65.04793186752273	77578.3046875		None	None	1.0		
<PK:58-581.1.215: @(0.998, 96.14)>	215			0.9982249021574763	96.14057899061184	14.496789588473524	85.909537307427	26658.3828125		None	None	1.0		
<PK:58-581.1.216: @(0.693, 96.14)>	216			0.6928381671316348	96.14128418344721	9.065817068450329	99.51766399608655	22812.490234375		None	None	1.0		
<PK:58-581.1.217: @(4.7, 96.06)>	217			4.700099965324069	96.05858368653114	6.073431368582896	48.856204409343725	81304.5		None	None	1.0		
<PK:58-581.1.218: @(3.213, 96.06)>	218			3.213092752305121	96.05814012345776	22.255488707182465	121.14804553692086	12619.1279296875		None	None	1.0		
<PK:58-581.1.219: @(3.201, 96.09)>	219			3.2008769388505094	96.09168454734031	12.73906001677878	97.18814367060195	13354.525390625		None	None	1.0		
<PK:58-581.1.220: @(1.385, 96.09)>	220			1.3854782305439475	96.0850493482383	24.784553366211707	110.39934216160243	97081.8046875		None	None	1.0		
<PK:58-581.1.221: @(1.074, 96.04)>	221			1.0738287646803588	96.04486489516583	14.754348040486734	73.81184589034132	17626.1875		None	None	1.0		
<PK:58-581.1.222: @(1.048, 96.1)>	222			1.0481442093218298	96.09532348190668	27.430154239902087	66.95400052188005	21788.958984375		None	None	1.0		
<PK:58-581.1.223: @(1.026, 96.09)>	223			1.0259575320139902	96.09416050407239	35.8806409610387	79.57155336770855	22584.146484375		None	None	1.0		
<PK:58-581.1.224: @(4.689, 95.97)>	224			4.688709402606278	95.96540002047533	4.887508858257945	51.19676100849494	-44360.3046875		None	None	1.0		
<PK:58-581.1.225: @(4.678, 95.98)>	225			4.67764282367515	95.98355471091273	7.0643473941928185	50.78151994732125	-13721.7724609375		None	None	1.0		
<PK:58-581.1.226: @(0.99, 96.03)>	226			0.9895203466149471	96.02577746108469	13.560576077837188	91.13038599404786	23494.041015625		None	None	1.0		
<PK:58-581.1.227: @(0.376, 95.98)>	227			0.37574405338423134	95.98046184461882	16.27266502533201	76.53977131170252	15455.505859375		None	None	1.0		
<PK:58-581.1.228: @(3.775, 95.94)>	228			3.7745470975465025	95.94342097376334	12.830892303146593	117.62341108121862	11436.07421875		None	None	1.0		
<PK:58-581.1.229: @(1.558, 95.9)>	229			1.5584960853696916	95.89896457626962	10.422589137959159	102.39335342130293	11405.1669921875		None	None	1.0		
<PK:58-581.1.230: @(1.093, 95.94)>	230			1.0927306860154644	95.93904276740801	17.453749210406546	67.51052139678949	24420.7890625		None	None	1.0		
<PK:58-581.1.231: @(0.882, 95.94)>	231			0.8824489614972784	95.9386142312748	17.21315605279342	125.57778256600685	16676.595703125		None	None	1.0		
<PK:58-581.1.232: @(0.499, 95.91)>	232			0.49921054723401426	95.90995329461097	34.37594904635956	62.18664725779787	17823.7890625		None	None	1.0		
<PK:58-581.1.233: @(0.438, 95.92)>	233			0.4383962100757177	95.91801122294171	13.471403433821884	70.02402682350986	16823.490234375		None	None	1.0		
<PK:58-581.1.234: @(3.818, 95.86)>	234			3.817740157246174	95.8603032109192	13.098843061389047	87.25228056495027	13814.82421875		None	None	1.0		
<PK:58-581.1.235: @(1.612, 95.86)>	235			1.6116475847655813	95.86471308118418	19.621506978112887	87.49627224307908	11844.3017578125		None	None	1.0		
<PK:58-581.1.236: @(0.608, 95.87)>	236			0.6084771853250253	95.86547435670698	37.40599808784626	58.38451778905958	224574.046875		None	None	1.0		
<PK:58-581.1.237: @(0.423, 95.88)>	237			0.4232177130262613	95.8769957264099	12.364264619417279	70.33479588131891	17397.560546875		None	None	1.0		
<PK:58-581.1.238: @(0.407, 95.84)>	238			0.4070319035545573	95.8357848796558	20.701533708816886	63.96208797391983	15488.388671875		None	None	1.0		
<PK:58-581.1.239: @(0.354, 95.86)>	239			0.35364912369739265	95.8623648534436	13.898028275714449	74.25142205296684	12142.4921875		None	None	1.0		
<PK:58-581.1.240: @(1.561, 95.82)>	240			1.5609656255016517	95.81631801533526	10.443488673235345	83.25512634939587	11494.52734375		None	None	1.0		
<PK:58-581.1.241: @(1.522, 95.75)>	241			1.5220197160908473	95.75346381297916	19.135816285434412	99.01035957410647	19363.427734375		None	None	1.0		
<PK:58-581.1.242: @(1.259, 95.8)>	242			1.2590385403510798	95.79798729502723	22.508542781743447	105.00587172304506	59328.3203125		None	None	1.0		
<PK:58-581.1.243: @(0.464, 95.81)>	243			0.46437798949811615	95.8111350626659	20.131847868936152	95.05685815381264	12689.822265625		None	None	1.0		
<PK:58-581.1.244: @(2.969, 95.74)>	244			2.968840515406697	95.73796459754129	15.117683244916849	43.86491561005025	12993.3125		None	None	1.0		
<PK:58-581.1.245: @(1.598, 95.67)>	245			1.5976928671816726	95.66640496673584	13.691592567528648	73.57143518460295	12604.40234375		None	None	1.0		
<PK:58-581.1.246: @(1.269, 95.64)>	246			1.2688001049438995	95.64424854846214	22.118949952224856	91.16216965294838	59013.41015625		None	None	1.0		
