_object	#	Assign F1	Assign F2	Pos F1	Pos F2	LW F1 (Hz)	LW F2 (Hz)	Height	S/N	Volume	ClusterId	Merit	Annotation	Comment
<PK:4-1.1.15092: @(1.496, 23.95)>	15092			1.4960845720558815	23.947827397163273	45.78671919611777	218.03769809396363	44769.4140625	26.11737653387968	None	None	1.0		
<PK:4-1.1.15093: @(1.547, 25.27)>	15093			1.5473768829658407	25.265949431555292	33.40743028391625	46.990280363546745	98731.8515625	57.59773714136778	None	None	1.0		
<PK:4-1.1.15094: @(1.548, 24.47)>	15094			1.5479972993736784	24.466804275310295	34.98722799122328	44.66868552338816	161158.953125	94.01617485311465	None	None	1.0		
<PK:4-1.1.15095: @(-0.059, 24.38)>	15095			-0.058613554899297426	24.376558091259284	7.522167811074688	16.675864690509822	2827.896728515625	1.649725492374353	None	None	1.0		
<PK:4-1.1.15096: @(-0.501, 25.05)>	15096			-0.5013381908156056	25.049043908150594	6.629542883437785	31.124081705575392	2009.043212890625	1.1720264641089158	None	None	1.0		
<PK:4-1.1.15097: @(1.636, 24.42)>	15097			1.6355254556478531	24.42130472985866	44.81816461357543	82.57570089367418	124195.0	72.45231251177238	None	None	1.0		
<PK:4-1.1.15098: @(1.636, 24.42)>	15098			1.6355254556478531	24.42130472985866	44.81816461357543	82.57570089367418	124195.0	72.45231251177238	None	None	1.0		
<PK:4-1.1.15099: @(1.636, 24.42)>	15099			1.6355254556478531	24.42130472985866	44.81816461357543	82.57570089367418	124195.0	72.45231251177238	None	None	1.0		
<PK:4-1.1.15100: @(1.375, 25.21)>	15100			1.3749524458990443	25.207235234198144	34.4408580507987	47.016488995565005	41742.67578125	24.35165176360334	None	None	1.0		
<PK:4-1.1.15101: @(1.437, 23.95)>	15101			1.4365640047764838	23.946241678207514	43.01327340400365	86.83850097915398	61474.484375	35.86270424282433	None	None	1.0		
<PK:4-1.1.15102: @(1.521, 22.85)>	15102			1.5205575481126576	22.853477249646893	44.931675522373205	46.76977455939934	85430.6484375	49.838141943533216	None	None	1.0		
<PK:4-1.1.15103: @(1.471, 22.8)>	15103			1.4708136276359127	22.80397018143838	-38.401014768542325	43.222554149511055	100555.5390625	58.6616316352992	None	None	1.0		
<PK:4-1.1.15104: @(2.081, 24.93)>	15104			2.0811508783671684	24.931257097852807	31.656391608218303	59.8204079205575	72748.359375	42.439606007940945	None	None	1.0		
<PK:4-1.1.15105: @(2.081, 24.93)>	15105			2.0811508783671684	24.931257097852807	31.656391608218303	59.8204079205575	72748.359375	42.439606007940945	None	None	1.0		
<PK:4-1.1.15106: @(1.667, 22.87)>	15106			1.6670425703405147	22.870457895960058	38.333822232790425	44.61426895273767	73700.3125	42.99495207911175	None	None	1.0		
<PK:4-1.1.15107: @(1.978, 24.91)>	15107			1.9784189735417286	24.908706471469145	-34.474531928889206	67.05460786495517	61080.9765625	35.63314145038442	None	None	1.0		
<PK:4-1.1.15108: @(1.79, 24.85)>	15108			1.7897769796981748	24.8514988178897	35.83371066130119	59.004528852908486	51157.87890625	29.844250009702748	None	None	1.0		
<PK:4-1.1.15109: @(0.618, 24.59)>	15109			0.6178764334255966	24.58605948935564	31.760935552227142	42.6828881482715	34676.82421875	20.229607514092127	None	None	1.0		
<PK:4-1.1.15110: @(0.581, 24.1)>	15110			0.5806856601857593	24.103228156926946	-130.74404201828497	53.29083448842814	20743.015625	12.100965823898525	None	None	1.0		
<PK:4-1.1.15111: @(0.581, 24.1)>	15111			0.5806856601857593	24.103228156926946	-130.74404201828497	53.29083448842814	20743.015625	12.100965823898525	None	None	1.0		
<PK:4-1.1.15112: @(0.508, 23.46)>	15112			0.507691811406616	23.457381451774793	7.022234897773989	17.286636411090903	8067.68359375	4.706488449458302	None	None	1.0		
<PK:4-1.1.15113: @(0.479, 22.69)>	15113			0.47889973844020695	22.692870942206255	20.059733054576743	36.67770247177584	355333.65625	207.29292732054992	None	None	1.0		
<PK:4-1.1.15114: @(0.469, 22.33)>	15114			0.4691301399573984	22.331044532320767	22.35187462363866	41.74796176021512	250832.96875	146.32979298788706	None	None	1.0		
<PK:4-1.1.15115: @(0.817, 23.97)>	15115			0.8171445907402859	23.96889657918181	17.03768831271771	35.40603717303145	570145.6875	332.60899012028915	None	None	1.0		
<PK:4-1.1.15116: @(0.817, 23.97)>	15116			0.8171445907402859	23.96889657918181	17.03768831271771	35.40603717303145	570145.6875	332.60899012028915	None	None	1.0		
<PK:4-1.1.15117: @(0.614, 21.64)>	15117			0.6142496248801628	21.64488066845157	38.11245700583238	45.734204594855704	48165.953125	28.0988339968588	None	None	1.0		
<PK:4-1.1.15118: @(0.32, 21.65)>	15118			0.3195095113724573	21.652975166067705	34.872266368415055	49.49071444571016	23343.794921875	13.618196585131546	None	None	1.0		
<PK:4-1.1.15119: @(1.127, 21.58)>	15119			1.1269475013352857	21.581976555916214	21.22709664922109	45.132985257584096	231913.796875	135.29281281033212	None	None	1.0		
<PK:4-1.1.15120: @(1.127, 21.58)>	15120			1.1269475013352857	21.581976555916214	21.22709664922109	45.132985257584096	231913.796875	135.29281281033212	None	None	1.0		
<PK:4-1.1.15121: @(0.701, 20.81)>	15121			0.7008369797841656	20.805107191263495	17.272911440485537	37.099495428897754	544313.3125	317.5390170422965	None	None	1.0		
<PK:4-1.1.15122: @(0.689, 19.98)>	15122			0.689314559726947	19.977367006869393	18.960721671390196	42.24254213192539	271078.96875	158.14081210390094	None	None	1.0		
<PK:4-1.1.15123: @(-0.13, 21.12)>	15123			-0.13048221109340297	21.12270966977445	21.17904846389321	36.66800203854622	252348.421875	147.2138711183226	None	None	1.0		
<PK:4-1.1.15124: @(0.763, 20.93)>	15124			0.7625955678081517	20.927314368116278	35.96724799046144	65.96649409798174	19085.5703125	11.134052938899755	None	None	1.0		
<PK:4-1.1.15125: @(0.966, 20.87)>	15125			0.9664507477837763	20.870740115961333	21.09674880137807	39.260672486346685	260229.28125	151.81137090735461	None	None	1.0		
<PK:4-1.1.15126: @(0.832, 20.31)>	15126			0.8319280085565328	20.311658731793322	18.372951159014885	43.04673664433799	270575.09375	157.84686380512184	None	None	1.0		
<PK:4-1.1.15127: @(0.838, 20.0)>	15127			0.8375423238345245	20.00279417194809	19.210569847088564	15.93584032810252	34412.01953125	20.07512696356004	None	None	1.0		
<PK:4-1.1.15128: @(0.838, 20.0)>	15128			0.8375423238345245	20.00279417194809	19.210569847088564	15.93584032810252	34412.01953125	20.07512696356004	None	None	1.0		
<PK:4-1.1.15129: @(0.83, 19.79)>	15129			0.8297131935090523	19.791611490833674	8.862334279677793	6.113097618293501	-30832.8125	-17.987105494318463	None	None	1.0		
<PK:4-1.1.15130: @(0.823, 19.58)>	15130			0.822508272543196	19.580470398715818	18.030115498755194	39.98782283262065	345548.21875	201.58434343380395	None	None	1.0		
<PK:4-1.1.15131: @(0.923, 18.45)>	15131			0.9230921272322092	18.45181791369641	17.855249237842255	40.203413885572665	396590.375	231.36108368824023	None	None	1.0		
<PK:4-1.1.15132: @(0.914, 18.1)>	15132			0.9137637953836109	18.099231511427774	18.180461409382303	38.85539532031701	411448.1875	240.028766561877	None	None	1.0		
<PK:4-1.1.15133: @(0.923, 18.45)>	15133			0.9230921272322092	18.45181791369641	17.855249237842255	40.203413885572665	396590.375	231.36108368824023	None	None	1.0		
<PK:4-1.1.15134: @(1.614, 20.61)>	15134			1.6136199346239017	20.61308258714621	19.661853842150677	40.36096683905823	244230.96875	142.47834834677653	None	None	1.0		
<PK:4-1.1.15135: @(0.445, 20.0)>	15135			0.445366595212235	19.995427431421767	20.28731456121952	39.30897725260127	262965.0625	153.40735849211123	None	None	1.0		
<PK:4-1.1.15136: @(0.445, 20.0)>	15136			0.445366595212235	19.995427431421767	20.28731456121952	39.30897725260127	262965.0625	153.40735849211123	None	None	1.0		
<PK:4-1.1.15137: @(-0.54, 20.35)>	15137			-0.5401747467386837	20.349083567129597	25.23542095262267	41.422831481727556	17833.5703125	10.403666890630992	None	None	1.0		
<PK:4-1.1.15138: @(1.033, 20.21)>	15138			1.0328149797713344	20.214405714414525	18.703375154962878	208.84922908052147	15835.4326171875	9.238002437614897	None	None	1.0		
<PK:4-1.1.15139: @(1.032, 19.86)>	15139			1.0319931635971464	19.856651017082505	19.339347580591042	43.0442564918295	455923.96875	265.97484492517845	None	None	1.0		
<PK:4-1.1.15140: @(1.022, 18.81)>	15140			1.0220875415011044	18.81112018366032	17.236779408099533	41.19459418175012	454175.40625	264.9547765110204	None	None	1.0		
<PK:4-1.1.15141: @(1.022, 18.81)>	15141			1.0220875415011044	18.81112018366032	17.236779408099533	41.19459418175012	454175.40625	264.9547765110204	None	None	1.0		
<PK:4-1.1.15142: @(1.014, 18.52)>	15142			1.0136977561576472	18.524515404147188	5.04598928949771	7.726252079010007	-23709.853515625	-13.831746177562762	None	None	1.0		
<PK:4-1.1.15143: @(1.017, 18.43)>	15143			1.0165488761983728	18.428206415451506	22.28636563254087	9.670383524676053	55842.4609375	32.5771201036289	None	None	1.0		
<PK:4-1.1.15144: @(1.076, 17.57)>	15144			1.0763307987614237	17.57419333913232	4.405919940043711	11.877890716752276	611.47265625	0.3567181286124929	None	None	1.0		
<PK:4-1.1.15145: @(0.973, 14.56)>	15145			0.973388086454591	14.564865937562736	23.89180306822822	42.475091860346154	230774.59375	134.62822968841186	None	None	1.0		
<PK:4-1.1.15146: @(0.973, 14.56)>	15146			0.973388086454591	14.564865937562736	23.89180306822822	42.475091860346154	230774.59375	134.62822968841186	None	None	1.0		
<PK:4-1.1.15147: @(1.29, 16.34)>	15147			1.2896708519774034	16.33952924315107	27.1582558082464	159.4620837789514	218274.53125	127.33600025351765	None	None	1.0		
<PK:4-1.1.15148: @(1.29, 16.34)>	15148			1.2896708519774034	16.33952924315107	27.1582558082464	159.4620837789514	218274.53125	127.33600025351765	None	None	1.0		
<PK:4-1.1.15149: @(1.29, 16.34)>	15149			1.2896708519774034	16.33952924315107	27.1582558082464	159.4620837789514	218274.53125	127.33600025351765	None	None	1.0		
<PK:4-1.1.15150: @(1.29, 16.34)>	15150			1.2896708519774034	16.33952924315107	27.1582558082464	159.4620837789514	218274.53125	127.33600025351765	None	None	1.0		
<PK:4-1.1.15151: @(1.318, 15.08)>	15151			1.3176801881192617	15.080654208490941	19.624106920300356	39.214612511189074	348193.71875	203.12766315480636	None	None	1.0		
<PK:4-1.1.15152: @(1.032, 16.74)>	15152			1.03241867604188	16.7372564731886	21.056587007851903	47.42781975832968	173963.015625	101.48575042113482	None	None	1.0		
<PK:4-1.1.15153: @(1.053, 15.94)>	15153			1.0533420764138697	15.935096089518538	18.01279648087725	38.457576327187844	378936.59375	221.0623013206774	None	None	1.0		
<PK:4-1.1.15154: @(1.135, 15.79)>	15154			1.1350399580847075	15.785140668710397	18.259101451780523	37.99211243977364	480141.65625	280.1028489757638	None	None	1.0		
<PK:4-1.1.15155: @(1.135, 15.79)>	15155			1.1350399580847075	15.785140668710397	18.259101451780523	37.99211243977364	480141.65625	280.1028489757638	None	None	1.0		
<PK:4-1.1.15156: @(1.312, 19.8)>	15156			1.3119162901720678	19.79792905955091	20.663352468265906	61.5188467275837	22690.8203125	13.237267236440456	None	None	1.0		
<PK:4-1.1.15157: @(1.315, 19.45)>	15157			1.314667076185204	19.445662183881247	15.879970772239616	41.95902273868735	644833.375	376.17995252241155	None	None	1.0		
<PK:4-1.1.15158: @(1.315, 19.45)>	15158			1.314667076185204	19.445662183881247	15.879970772239616	41.95902273868735	644833.375	376.17995252241155	None	None	1.0		
<PK:4-1.1.15159: @(1.232, 19.81)>	15159			1.231684907014916	19.812458755779197	20.530197220161906	41.867484864981265	285086.65625	166.31255293338077	None	None	1.0		
<PK:4-1.1.15160: @(1.084, 19.78)>	15160			1.0843472919450843	19.784726925883007	19.714757143400387	52.2623101816229	666423.25	388.7749553050526	None	None	1.0		
<PK:4-1.1.15161: @(1.122, 18.58)>	15161			1.1215983342927274	18.581703194701042	18.268351992353384	42.52863784685081	399146.28125	232.852136616102	None	None	1.0		
<PK:4-1.1.15162: @(1.122, 18.58)>	15162			1.1215983342927274	18.581703194701042	18.268351992353384	42.52863784685081	399146.28125	232.852136616102	None	None	1.0		
<PK:4-1.1.15163: @(0.903, 19.74)>	15163			0.9032600964697419	19.744748999447168	19.44223783002829	42.12104249745606	280809.34375	163.81727388059676	None	None	1.0		
<PK:4-1.1.15164: @(-0.1, 19.84)>	15164			-0.09976584227980467	19.83514180233348	19.461232930039717	39.03341206276545	270509.78125	157.80876209683305	None	None	1.0		
<PK:4-1.1.15165: @(0.576, 19.47)>	15165			0.5763425213376809	19.46700536991824	19.715560110620167	40.04460567122567	246629.4375	143.87755610413166	None	None	1.0		
<PK:4-1.1.15166: @(0.247, 18.59)>	15166			0.24679012894650398	18.586712579265942	21.783387264571093	38.53951499837895	265232.0625	154.72987060986304	None	None	1.0		
<PK:4-1.1.15167: @(0.272, 17.59)>	15167			0.27237170715750203	17.594974368817596	18.864535750486883	39.5908389928872	244837.25	142.83203793649454	None	None	1.0		
<PK:4-1.1.15168: @(0.349, 17.97)>	15168			0.34884762006633174	17.96715976193665	18.79100156470366	48.102618640531645	28429.08203125	16.584828179483374	None	None	1.0		
<PK:4-1.1.15169: @(0.349, 17.97)>	15169			0.34884762006633174	17.96715976193665	18.79100156470366	48.102618640531645	28429.08203125	16.584828179483374	None	None	1.0		
<PK:4-1.1.15170: @(-0.723, 18.22)>	15170			-0.7232917239327588	18.21881465420745	19.805970040555916	38.321972723402396	240889.5	140.52901755146817	None	None	1.0		
<PK:4-1.1.15171: @(0.871, 17.3)>	15171			0.8709804491405517	17.295521962811023	20.24156184723741	44.545168866929785	211498.203125	123.38285686614446	None	None	1.0		
<PK:4-1.1.15172: @(0.842, 16.84)>	15172			0.8418143075045315	16.842616002922405	20.928397320975062	42.049945635802054	288107.625	168.07491190083758	None	None	1.0		
<PK:4-1.1.15173: @(1.544, 16.59)>	15173			1.5437365153644382	16.591123388297966	22.332072078895074	63.01006120022222	10145.7470703125	5.918779640111762	None	None	1.0		
<PK:4-1.1.15174: @(1.54, 16.29)>	15174			1.539705115340583	16.2874386473437	21.06792556169702	41.73462208279447	292679.96875	170.74230493828875	None	None	1.0		
<PK:4-1.1.15175: @(1.471, 15.58)>	15175			1.4709127371672572	15.578012159511829	26.976749396476947	49.75826722448285	382795.03125	223.31321898690504	None	None	1.0		
<PK:4-1.1.15176: @(1.471, 15.58)>	15176			1.4709127371672572	15.578012159511829	26.976749396476947	49.75826722448285	382795.03125	223.31321898690504	None	None	1.0		
<PK:4-1.1.15177: @(0.789, 16.58)>	15177			0.7893509003332717	16.584663700765482	19.13648343477873	41.85901944647015	276285.71875	161.17830216526147	None	None	1.0		
<PK:4-1.1.15178: @(3.692, 16.18)>	15178			3.691900574742956	16.184321952781183	22.803131753626506	41.18639955540065	72677.75	42.39841423287946	None	None	1.0		
<PK:4-1.1.15179: @(1.62, 15.8)>	15179			1.619902332065955	15.801018904515637	15.604548538342476	38.202895033780635	382683.375	223.2480814731654	None	None	1.0		
<PK:4-1.1.15180: @(1.62, 15.8)>	15180			1.619902332065955	15.801018904515637	15.604548538342476	38.202895033780635	382683.375	223.2480814731654	None	None	1.0		
<PK:4-1.1.15181: @(0.577, 15.8)>	15181			0.5765106954437549	15.801822110892786	19.2572658236783	39.99531137473556	236540.015625	137.99163519950093	None	None	1.0		
<PK:4-1.1.15182: @(0.637, 15.66)>	15182			0.636895249353346	15.656598244040602	25.750436366368522	52.04122736240209	63615.90234375	37.111954888101515	None	None	1.0		
<PK:4-1.1.15183: @(4.278, 15.39)>	15183			4.277672161024929	15.392907843581355	32.23564439954661	45.90526931797679	36839.484375	21.49125032980438	None	None	1.0		
<PK:4-1.1.15184: @(3.737, 15.26)>	15184			3.7372646662829503	15.264940917980091	37.803383281406624	43.40047725354846	24123.1640625	14.072861398840583	None	None	1.0		
<PK:4-1.1.15185: @(0.743, 14.29)>	15185			0.7433043910634343	14.28913590022529	20.019686183868277	41.36219934519865	255345.078125	148.9620467704451	None	None	1.0		
<PK:4-1.1.15186: @(0.836, 13.83)>	15186			0.8363250401722215	13.834179366162168	20.672098542444186	42.800746007781946	242685.53125	141.57677806844478	None	None	1.0		
<PK:4-1.1.15187: @(0.677, 13.09)>	15187			0.6767916217083467	13.091203800128653	22.689634277365876	35.742512883861416	303580.40625	177.10135243830922	None	None	1.0		
<PK:4-1.1.15188: @(-0.318, 13.15)>	15188			-0.31847834289985677	13.154401200684497	20.94417159708261	53.982098546365016	138636.59375	80.87718358985973	None	None	1.0		
<PK:4-1.1.15189: @(0.02, 13.04)>	15189			0.01988280667762332	13.044171428264697	21.0554094220965	38.96107006332147	17551.6015625	10.239173247621581	None	None	1.0		
<PK:4-1.1.15190: @(-0.05, 12.96)>	15190			-0.049591496440468674	12.961006954098984	18.105819785537598	41.88121681142111	224394.75	130.9063855469305	None	None	1.0		
<PK:4-1.1.15191: @(0.159, 12.57)>	15191			0.15898199608604102	12.566826973438204	21.81344629766846	38.836781522664026	248643.859375	145.05272034760404	None	None	1.0		
<PK:4-1.1.15192: @(4.341, 12.04)>	15192			4.34127652780769	12.04047595333327	22.906836910316542	36.20853607097396	89625.84375	52.28551584609912	None	None	1.0		
<PK:4-1.1.15193: @(3.02, 12.12)>	15193			3.0199718050605906	12.122225545668286	28.666246157043975	39.44778733927269	48278.13671875	28.164279149989515	None	None	1.0		
<PK:4-1.1.15194: @(0.921, 12.01)>	15194			0.9206411038727165	12.007986966569803	20.31137372773042	36.89286076342281	445777.25	260.0554984310035	None	None	1.0		
<PK:4-1.1.15195: @(0.928, 11.18)>	15195			0.9284665308436946	11.17612775962116	23.831055165292323	54.323392839211465	146464.09375	85.44355483013427	None	None	1.0		
<PK:4-1.1.15196: @(0.921, 12.01)>	15196			0.9206411038727165	12.007986966569803	20.31137372773042	36.89286076342281	445777.25	260.0554984310035	None	None	1.0		
<PK:4-1.1.15197: @(0.921, 12.01)>	15197			0.9206411038727165	12.007986966569803	20.31137372773042	36.89286076342281	445777.25	260.0554984310035	None	None	1.0		
<PK:4-1.1.15198: @(-0.046, 11.87)>	15198			-0.04640102667850954	11.86705051742831	25.23253444964301	48.36073671670062	101918.3828125	59.45668120476428	None	None	1.0		
<PK:4-1.1.15199: @(4.022, 11.59)>	15199			4.0223214336286315	11.58727061308931	34.10219990958765	44.2299566677083	34519.88671875	20.138054031304446	None	None	1.0		
<PK:4-1.1.15200: @(4.457, 10.71)>	15200			4.457059860243994	10.714079017723847	36.75489913290122	50.91776382987912	18779.5234375	10.955512709174313	None	None	1.0		
<PK:4-1.1.15201: @(3.089, 10.18)>	15201			3.0889347913995966	10.180428927324272	32.96426700380363	46.46884095247671	45210.5234375	26.374708908688426	None	None	1.0		
<PK:4-1.1.15202: @(3.596, 63.74)>	15202			3.595637743305229	63.74476227106754	26.29671974155379	41.33866826558241	60767.765625	35.450421882560796	None	None	1.0		
<PK:4-1.1.15203: @(4.399, 62.63)>	15203			4.398631364419527	62.62702969206149	35.72308028546658	61.48967203562672	16535.884765625	9.646629016447669	None	None	1.0		
<PK:4-1.1.15204: @(2.767, 62.66)>	15204			2.767336741541264	62.65757232889121	31.40431064634746	44.84376910588014	26704.017578125	15.5784679487111	None	None	1.0		
<PK:4-1.1.15205: @(4.078, 62.02)>	15205			4.078208427767493	62.020227753941285	21.368374104778702	47.930490994906926	63224.84765625	36.883823188532745	None	None	1.0		
<PK:4-1.1.15206: @(4.068, 60.99)>	15206			4.067769836214879	60.991043611559135	33.63647892211487	47.27692525509905	60222.734375	35.132464038415044	None	None	1.0		
<PK:4-1.1.15207: @(4.023, 61.81)>	15207			4.023275465531391	61.80594075129841	25.523551859152583	50.66582588883844	43358.53125	25.294302155291664	None	None	1.0		
<PK:4-1.1.15208: @(4.326, 61.55)>	15208			4.32605432221548	61.55091606778447	27.166392940741275	42.07573669112245	70105.4296875	40.8977857441188	None	None	1.0		
<PK:4-1.1.15209: @(4.125, 61.63)>	15209			4.125461752750036	61.62565383586036	28.520968790428714	46.06749153817476	70279.1640625	40.9991381112152	None	None	1.0		
<PK:4-1.1.15210: @(4.151, 60.91)>	15210			4.15132530855338	60.91438552443475	38.59696563524307	83.34743830820786	27942.94140625	16.30122567948604	None	None	1.0		
<PK:4-1.1.15211: @(4.181, 61.49)>	15211			4.180650082184501	61.492344561972395	43.6851987615227	68.9236710414938	27591.3828125	16.096135030904584	None	None	1.0		
<PK:4-1.1.15212: @(4.211, 61.39)>	15212			4.211458855665866	61.38737635146525	38.42847982946873	52.097547070487664	34686.91015625	20.235491402297967	None	None	1.0		
<PK:4-1.1.15213: @(3.741, 61.36)>	15213			3.741399342111956	61.364341107537	30.2051044761752	53.047784604132154	42961.7890625	25.062852507919757	None	None	1.0		
<PK:4-1.1.15214: @(3.883, 60.41)>	15214			3.882717572573183	60.40789455928088	28.219948618266784	47.84127130456591	70943.2265625	41.3865358629552	None	None	1.0		
<PK:4-1.1.15215: @(3.838, 61.63)>	15215			3.8379587554996686	61.62635508374111	28.95360693144488	52.48887464404104	62304.27734375	36.34678507934711	None	None	1.0		
<PK:4-1.1.15216: @(3.838, 61.63)>	15216			3.8379587554996686	61.62635508374111	28.95360693144488	52.48887464404104	62304.27734375	36.34678507934711	None	None	1.0		
<PK:4-1.1.15217: @(4.282, 60.68)>	15217			4.281771430993032	60.67610209875442	26.614823115941764	45.7093170236634	46600.91015625	27.1858263696095	None	None	1.0		
<PK:4-1.1.15218: @(3.45, 60.56)>	15218			3.4496333657188387	60.56075655248435	36.247256689537735	52.96086791254902	25156.677734375	14.675787889761127	None	None	1.0		
<PK:4-1.1.15219: @(3.834, 60.41)>	15219			3.834096216494414	60.408675662063	28.462292483219688	43.509006702705555	66452.0	38.76646460028421	None	None	1.0		
<PK:4-1.1.15220: @(4.001, 59.98)>	15220			4.001399944665414	59.98424527524561	38.085514321350075	58.06704132777191	17624.880859375	10.28192258952609	None	None	1.0		
<PK:4-1.1.15221: @(3.882, 59.06)>	15221			3.8820683954364963	59.058504497413445	30.155681694547287	50.203955691793674	38224.69921875	22.29935064588249	None	None	1.0		
<PK:4-1.1.15222: @(3.842, 59.07)>	15222			3.842165288352154	59.07001697110287	31.40518823877354	49.06142029263401	32625.400390625	19.03285724001178	None	None	1.0		
<PK:4-1.1.15223: @(3.691, 59.09)>	15223			3.691177106523181	59.086499430580204	39.441015523595624	51.3420976779383	25884.806640625	15.100560409302815	None	None	1.0		
<PK:4-1.1.15224: @(4.262, 58.79)>	15224			4.262361358649615	58.78643799248851	28.95976201846045	53.181915301019714	39130.640625	22.827854610478326	None	None	1.0		
<PK:4-1.1.15225: @(4.234, 58.19)>	15225			4.233754826729909	58.19463090162084	-67.24470175611657	58.96164752219032	50101.16015625	29.227786246169195	None	None	1.0		
<PK:4-1.1.15226: @(4.924, 59.81)>	15226			4.9243483537309825	59.810729562015204	1.6892878099893887	8.06082212163702	366.892578125	0.21403611843119577	None	None	1.0		
<PK:4-1.1.15227: @(4.939, 58.92)>	15227			4.939178601062116	58.92416035737456	33.25525754823894	46.96469430042348	35149.1328125	20.505140746801743	None	None	1.0		
<PK:4-1.1.15228: @(4.881, 59.45)>	15228			4.880515539542548	59.44997205479598	29.89947246626397	41.56688785018479	28700.748046875	16.743311460315052	None	None	1.0		
<PK:4-1.1.15229: @(4.127, 58.23)>	15229			4.126658010915859	58.22890285297444	94.98317749836491	37.204919625883505	5589.46142578125	3.260754506970489	None	None	1.0		
<PK:4-1.1.15230: @(4.082, 57.41)>	15230			4.081505548165714	57.40979651405493	32.47083916973604	49.417210823815786	41470.203125	24.19269790844381	None	None	1.0		
<PK:4-1.1.15231: @(4.097, 56.33)>	15231			4.097460779021551	56.32571620531885	52.93897209832293	53.06777260873627	77819.984375	45.39826746325329	None	None	1.0		
<PK:4-1.1.15232: @(4.097, 56.33)>	15232			4.097460779021551	56.32571620531885	52.93897209832293	53.06777260873627	77819.984375	45.39826746325329	None	None	1.0		
<PK:4-1.1.15233: @(4.132, 55.65)>	15233			4.132311002355699	55.64730964595451	27.805193661688186	46.664039077966095	58689.93359375	34.238265711417874	None	None	1.0		
<PK:4-1.1.15234: @(4.064, 55.82)>	15234			4.064382834805784	55.82300052412452	33.04477864637584	51.02308426538237	57407.2421875	33.48997505058781	None	None	1.0		
<PK:4-1.1.15235: @(3.426, 58.66)>	15235			3.4264315511590944	58.66138770925753	30.335519486703888	44.41087620089882	37927.8828125	22.126195244906235	None	None	1.0		
<PK:4-1.1.15236: @(3.763, 58.28)>	15236			3.7626050933983173	58.27770884952677	24.95840920183135	46.19956219001955	54816.7421875	31.978740978670693	None	None	1.0		
<PK:4-1.1.15237: @(2.467, 58.19)>	15237			2.467276848900852	58.18513592223819	25.90320311868798	44.7506216638114	38649.11328125	22.546943385450437	None	None	1.0		
<PK:4-1.1.15238: @(3.337, 57.83)>	15238			3.3374407341216568	57.825921361756116	28.22295750658477	49.18159633550953	36705.5234375	21.413100809226904	None	None	1.0		
<PK:4-1.1.15239: @(3.352, 57.28)>	15239			3.351668439703536	57.2831866434532	34.19266655468018	51.985520100140036	31022.931640625	18.098016331236472	None	None	1.0		
<PK:4-1.1.15240: @(4.569, 57.6)>	15240			4.568544270092927	57.60140291211244	40.86995688386446	49.61515230167169	31102.94140625	18.14469206329538	None	None	1.0		
<PK:4-1.1.15241: @(4.426, 57.54)>	15241			4.426223684925954	57.53844532801009	26.258469845813014	46.95527984396269	33960.171875	19.811530139224626	None	None	1.0		
<PK:4-1.1.15242: @(3.697, 57.53)>	15242			3.6972591047019137	57.52716295324833	31.094813050749924	46.24467565799535	32437.154296875	18.923039092634706	None	None	1.0		
<PK:4-1.1.15243: @(3.953, 56.79)>	15243			3.9529262897128383	56.79333618603353	33.004358649635876	44.19554328626911	44443.71875	25.92737388832334	None	None	1.0		
<PK:4-1.1.15244: @(4.175, 56.45)>	15244			4.17489132114838	56.44637575289613	30.32258544594809	75.08871267023291	51109.6640625	29.816122654116118	None	None	1.0		
<PK:4-1.1.15245: @(3.725, 56.38)>	15245			3.725167584165346	56.379808485572326	30.012490848700157	46.119670910031886	31619.8828125	18.44626298254253	None	None	1.0		
<PK:4-1.1.15246: @(4.492, 56.09)>	15246			4.492142230146518	56.08559933929893	23.77067441837142	49.208564197887526	41097.8203125	23.975458922129846	None	None	1.0		
<PK:4-1.1.15247: @(4.369, 56.07)>	15247			4.3688051147779134	56.0673496999172	32.5425838430722	49.639710873041444	30115.89453125	17.568873160350268	None	None	1.0		
<PK:4-1.1.15248: @(2.535, 56.02)>	15248			2.5348866474273706	56.01708066187897	29.708957299590065	43.82982708351766	35732.17578125	20.845273694019156	None	None	1.0		
<PK:4-1.1.15249: @(4.54, 55.57)>	15249			4.539621609081978	55.5727985530148	31.187449796841644	100.84516733236931	58907.04296875	34.36492198813381	None	None	1.0		
<PK:4-1.1.15250: @(3.412, 55.59)>	15250			3.4118887319218807	55.592960933788866	35.2777080992475	42.57344762268272	35227.765625	20.551013198228368	None	None	1.0		
<PK:4-1.1.15251: @(4.418, 55.37)>	15251			4.418240850456119	55.36665309994603	39.4094192112485	49.80828532058258	33221.03125	19.380333653434967	None	None	1.0		
<PK:4-1.1.15252: @(4.385, 54.89)>	15252			4.385039650240392	54.894397003463	38.03852730645577	56.52446239052905	26559.40234375	15.4941029730285	None	None	1.0		
<PK:4-1.1.15253: @(4.317, 55.24)>	15253			4.317410722693285	55.23683694931944	28.12212989784964	46.9077823926573	57830.75390625	33.73704138497545	None	None	1.0		
<PK:4-1.1.15254: @(3.798, 55.08)>	15254			3.7983082679635842	55.08213333392173	26.52392065964444	56.28352822816888	19483.541015625	11.366219272112382	None	None	1.0		
